,X2,name,Plate,well_type,wga_cp,wgs_run_id,raw_read_count,final_assembly_length,max_contig_length,gc_content,checkM_estimated_completeness,total_CDS_count,hypothetical_cds_fraction,average_cds_length,number_multi_copy,checkM_classification,SSU_classification_1,SSU_classification_2,SSU_classification_3,notes,eventnum,well2,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter,PCA_analysis_Action,PCA_analysis_Note,Location,Sample_collection_Date,FACS_date,gate,depth..m.,sample,slope,intercept,normalized_531_value,Predicted_respiration_rate_fmol_O2perhr,lower_resp_bound,upper_resp_bound,SAG,GTDB_classification,GTDBtk_classification
1284,K14,AH-229-K14,AH-229,1 cell,1.4448463,171108_NB501011_0031_AHNNVHAFXX,123417,479237,103284,50.563499900000004,7.52,495.0,0.37171717200000004,761.3757576,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSUs were classified,,,,3121991,K14,786.9281091,140.82560980000002,135.6582746,9827,18.88260949,94.05646924,1.44,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K14,0.18042,0.22177,142.19899999999998,,,,,Unclassified,Unclassified
1285,K15,AH-229-K15,AH-229,1 cell,1.6428352,171108_NB501011_0031_AHNNVHAFXX,282636,732680,131729,30.33029426,44.08,773.0,0.236739974,867.1410091,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter-like;s__Candidatus_Pelagibacter-like_SAR11,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?,,,,3136926,K15,67.55397035,6.048911717,11.5803238,1786,3.999915173,1.580711231,0.27,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K15,0.18042,0.22177,12.4099,,,,AH-229-K15,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1286,K16,AH-229-K16,AH-229,1 cell,1.675391323,171108_NB501011_0031_AHNNVHAFXX,326150,775520,84851,30.61352383,48.31,835.0,0.196407186,847.5868263,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales_2;f__Thiotrichaceae;g__Thiothrix,no SSU regions found,,,,3153701,K16,36.58419111,2.370041002,1.0220224820000001,1409,1.4423066869999999,1.4152001669999998,0.26,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K16,0.18042,0.22177,6.82229,,,,AH-229-K16,GCA-2705445,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__
1287,K17,AH-229-K17,AH-229,1 cell,1.569466793,171108_NB501011_0031_AHNNVHAFXX,309347,546491,98519,45.0541729,25.29,486.0,0.393004115,1017.91358,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Owenweeksia;s__Owenweeksia_hongkongensis,no SSU regions found,,,,3165005,K17,199.74507240000003,17.52477068,9.74746314,6313,5.07723706,4.949713686,0.43,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K17,0.18042,0.22177,36.2598,,,,AH-229-K17,UBA10364,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__UBA10364;s__UBA10364 sp003045825
1288,K18,AH-229-K18,AH-229,1 cell,1.766835341,171108_NB501011_0031_AHNNVHAFXX,429669,372094,25185,43.40086107,15.52,345.0,0.26956521699999997,880.3130435,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,no SSU regions found,,,,3177623,K18,477.61410989999996,41.51691718,30.53530386,7923,15.80933398,13.07172816,0.64,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,,0.18042,0.22177,86.3929,,,,AH-229-K18,Planktomarina,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__
1289,K19,AH-229-K19,AH-229,1 cell,1.479856065,171108_NB501011_0031_AHNNVHAFXX,604244,1421516,113800,35.48852071,55.33,1294.0,0.339258114,993.6761978000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?,,,,3192998,K19,142.35782619999998,12.02142786,6.731703823999999,4418,6.723194626000001,3.490170792,0.37,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K19,0.18042,0.22177,25.906,,,,AH-229-K19,MS024-2A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp000173095
1290,K21,AH-229-K21,AH-229,1 cell,1.347382728,171108_NB501011_0031_AHNNVHAFXX,312214,1821535,69304,48.28043381,29.21,1627.0,0.339274739,940.6754763,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;unresolved,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__OM182_clade;g__?;s__?,,,,3227592,K21,589.61544,57.89409605,56.39241624,8996,11.31328863,33.59743732,0.94,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K21,0.18042,0.22177,106.6,,,,AH-229-K21,UBA4582,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__
1291,K22,AH-229-K22,AH-229,1 cell,2.255213446,171108_NB501011_0031_AHNNVHAFXX,507672,1224356,154167,37.01913496,65.36,1204.0,0.171096346,927.5,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;p__;c__;o__;f__;g__;s__,no SSU regions found,,,,3241254,K22,158.2934303,16.44846929,21.37745765,4290,2.865994751,3.5068878310000002,0.37,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K22,0.18042,0.22177,28.7811,,,,AH-229-K22,Thioglobus,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Thioglobus;s__
1292,K23,AH-229-K23,AH-229,1 cell,1.377409852,171108_NB501011_0031_AHNNVHAFXX,265497,1123253,64728,52.002086799999994,28.41,1043.0,0.33077660600000003,882.9127517000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__OM182_clade;g__?;s__?,,,,3257514,K23,423.47819630000004,61.71706624,52.97366961,8774,5.259533984,24.78015416,0.83,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-K23,0.18042,0.22177,76.6257,,,,AH-229-K23,UBA9926,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA9926;s__UBA9926 sp003451575
1293,L02,AH-229-L02,AH-229,1 cell,2.678846708,171108_NB501011_0031_AHNNVHAFXX,432303,208348,40822,30.329544800000004,11.32,222.0,0.202702703,858.8918919,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique;unresolved,no SSU regions found,,,,3548440,L02,72.3597521,6.891565227999999,7.075081472999999,1477,1.474277039,1.845496735,0.29,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L02,0.18042,0.22177,13.2769,,,,AH-229-L02,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter ubique
1294,L03,AH-229-L03,AH-229,1 cell,2.080605144,171108_NB501011_0031_AHNNVHAFXX,445909,520142,70918,33.91573839,27.2,518.0,0.274131274,910.0559846000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,no SSUs were classified,,,,3531451,L03,105.33750020000001,9.84106255,8.922786228,2975,1.377717441,1.637926591,0.27,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L03,0.18042,0.22177,19.2268,,,,AH-229-L03,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__
1295,L07,AH-229-L07,AH-229,1 cell,1.734440166,171108_NB501011_0031_AHNNVHAFXX,401904,810742,127644,29.91444874,61.56,858.0,0.224941725,859.2097902,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique;unresolved,no SSU regions found,,,,3475694,L07,57.43217629,10.29229456,4.04116281,1618,6.01331244,1.798638344,0.28,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L07,0.18042,0.22177,10.5837,,,,AH-229-L07,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter ubique
1296,L08,AH-229-L08,AH-229,1 cell,1.736075992,171108_NB501011_0031_AHNNVHAFXX,502645,892257,95021,29.59360364,72.29,943.0,0.19936373300000002,880.1760339,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_2;g__?;s__?,,,,3459847,L08,24.07641369,2.808971697,1.026484838,1259,5.275079436,1.301490247,0.25,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L08,0.18042,0.22177,4.56564,,,,AH-229-L08,Pelagibacter_A,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter_A;s__
1297,L09,AH-229-L09,AH-229,1 cell,2.485696444,171108_NB501011_0031_AHNNVHAFXX,399909,752573,90407,30.71861467,45.44,725.0,0.37103448299999997,930.8910345,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,no SSUs were classified,,,,3446539,L09,154.6432808,17.96869767,10.18151722,6831,2.6000280140000003,4.167475419,0.4,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L09,0.18042,0.22177,28.1225,,,,AH-229-L09,MED-G11,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__
1298,L10,AH-229-L10,AH-229,1 cell,2.020736562,171108_NB501011_0031_AHNNVHAFXX,357591,321533,44438,29.95804474,11.32,339.0,0.203539823,829.4070796,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter-like;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,no SSU regions found,,,,3432660,L10,166.22759630000002,18.93842027,8.703566775,6768,4.772115402,4.127838109,0.4,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L10,0.18042,0.22177,30.2126,,,,AH-229-L10,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1299,L11,AH-229-L11,AH-229,1 cell,1.78020418,171108_NB501011_0031_AHNNVHAFXX,365824,178908,78918,33.88501353,9.49,187.0,0.262032086,867.1390374,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,3418209,L11,83.43066084,7.607213164,8.961744916,829,1.0250432440000001,1.143798728,0.24,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L11,0.18042,0.22177,15.2743,,,,AH-229-L11,SCGC-AAA076-P13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__SCGC-AAA076-P13 sp000385055
1300,L13,AH-229-L13,AH-229,1 cell,1.770079196,171108_NB501011_0031_AHNNVHAFXX,298619,389583,43098,30.42586561,26.72,365.0,0.23013698600000002,956.0493151000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,no SSU regions found,,,,3399502,L13,163.1952521,16.73057019,7.283929315,5354,7.233941627,2.481151712,0.32,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L13,0.18042,0.22177,29.6655,,,,AH-229-L13,MED-G11,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__
1301,L14,AH-229-L14,AH-229,1 cell,1.689109102,171108_NB501011_0031_AHNNVHAFXX,352783,696406,91408,30.08446222,59.52,740.0,0.201351351,859.3756757000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique;unresolved,no SSU regions found,,,,3384962,L14,44.50794062,4.074237922,2.3524532209999998,1694,2.9969850069999997,2.124567373,0.3,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L14,0.18042,0.22177,8.25189,,,,AH-229-L14,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter ubique
1302,L15,AH-229-L15,AH-229,1 cell,2.144078921,171108_NB501011_0031_AHNNVHAFXX,328195,40289,4603,50.0186155,0.0,47.0,0.723404255,621.4042552999999,0,NA;unresolved,no SSU regions found,,,,3373736,L15,278.8126665,25.27609395,7.416145172999999,2308,1.218129215,2.411705194,0.32,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,,0.18042,0.22177,50.5252,,,,,Unclassified,Unclassified
1303,L16,AH-229-L16,AH-229,1 cell,1.545501214,171108_NB501011_0031_AHNNVHAFXX,493245,978428,151001,33.12108811,52.99,970.0,0.230927835,942.1443299,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,3360979,L16,106.73830759999998,9.000873705,14.97245335,2671,4.400415161000001,2.496541945,0.32,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L16,0.18042,0.22177,19.4795,,,,AH-229-L16,SCGC-AAA076-P13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
1304,L17,AH-229-L17,AH-229,1 cell,1.418925435,171108_NB501011_0031_AHNNVHAFXX,550245,1453068,593080,37.80642062,70.16,1459.0,0.23166552399999998,944.8944482999999,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?,,,,3347440,L17,160.8273342,31.56061866,33.57383692,5772,8.624421637000001,5.364796128,0.44,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L17,0.18042,0.22177,29.2382,,,,AH-229-L17,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
1305,L18,AH-229-L18,AH-229,1 cell,1.487319329,171108_NB501011_0031_AHNNVHAFXX,580447,944498,119694,35.02008474,71.1,997.0,0.20862587800000001,882.0351052999999,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__OM43_clade;s__?,,,,3335423,L18,35.40562503,2.0645211480000003,1.028361943,4955,1.89464067,3.1190228380000002,0.36,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L18,0.18042,0.22177,6.60965,,,,AH-229-L18,BACL14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__
1306,L19,AH-229-L19,AH-229,1 cell,1.554892825,171108_NB501011_0031_AHNNVHAFXX,358070,865165,133956,30.61762785,52.83,920.0,0.326086957,865.4097826,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?,,,,3320191,L19,107.18928329999999,17.4952407,25.876339,4763,3.345138182,4.352441175,0.41,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L19,0.18042,0.22177,19.5609,,,,AH-229-L19,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1307,L20,AH-229-L20,AH-229,1 cell,1.696635589,171108_NB501011_0031_AHNNVHAFXX,459647,622845,94629,29.67094542,56.6,642.0,0.20093457899999997,886.9485981,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter-like;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?,,,,3305242,L20,89.74348484,9.665614996,7.485254017000001,3574,5.728707397999999,2.220422129,0.31,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L20,0.18042,0.22177,16.4133,,,,AH-229-L20,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1308,L21,AH-229-L21,AH-229,1 cell,1.554534147,171108_NB501011_0031_AHNNVHAFXX,551502,900109,118422,34.15353029,45.69,891.0,0.24579124600000002,925.4747474999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,no SSUs were classified,,,,3294606,L21,146.58065569999997,12.44780492,13.60018832,938,1.025763788,1.301856118,0.25,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L21,0.18042,0.22177,26.6679,,,,AH-229-L21,SCGC-AAA076-P13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__SCGC-AAA076-P13;s__
1309,L22,AH-229-L22,AH-229,1 cell,1.73251531,171108_NB501011_0031_AHNNVHAFXX,651725,558821,111594,35.4335288,20.69,520.0,0.323076923,977.0057692,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,no SSU regions found,,,,3279997,L22,104.32096170000001,8.286974378,15.41225589,6297,14.47993464,6.237102915,0.47,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-L22,0.18042,0.22177,19.0434,,,,AH-229-L22,MS024-2A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp000173095
1310,L23,AH-229-L23,AH-229,1 cell,1.708380058,171108_NB501011_0031_AHNNVHAFXX,266410,30181,17463,53.00685862,0.0,33.0,0.9090909090000001,838.8181818,0,NA;unresolved,no SSU regions found,,,,3269628,L23,49.16436006,19.62943118,112.6727379,13464,199.0445063,446.4576546,2.72,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,,0.18042,0.22177,9.092,,,,,Unclassified,Unclassified
1311,M02,AH-229-M02,AH-229,1 cell,1.772333028,171108_NB501011_0031_AHNNVHAFXX,561679,691695,101407,29.70948178,56.29,716.0,0.222067039,883.7192736999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,no SSUs were classified,,,,3565449,M02,71.77232768,13.46326489,9.027477325,3126,4.7194257760000005,2.1197953999999997,0.3,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M02,0.18042,0.22177,13.1709,,,,AH-229-M02,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1312,M05,AH-229-M05,AH-229,1 cell,1.70319117,171108_NB501011_0031_AHNNVHAFXX,469838,755622,92939,30.49620048,31.4,609.0,0.385878489,1076.1133,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae,no SSU regions found,,,,3610900,M05,185.12115649999998,20.36281852,15.23780331,5953,3.8748673160000005,2.912691132,0.35,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M05,0.18042,0.22177,33.6213,,,,AH-229-M05,MED-G20,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20;s__
1313,M07,AH-229-M07,AH-229,1 cell,1.83344074,171108_NB501011_0031_AHNNVHAFXX,447981,601626,37847,29.53080485,48.5,633.0,0.24328594,859.0900474,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,no SSU regions found,,,,3640762,M07,97.39247233,8.467093878,7.0146870560000005,1319,2.901251976,1.387432662,0.26,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M07,0.18042,0.22177,17.7933,,,,AH-229-M07,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__
1314,M08,AH-229-M08,AH-229,1 cell,1.580222069,171108_NB501011_0031_AHNNVHAFXX,272287,422212,80319,49.63241215,13.79,438.0,0.287671233,885.9726027,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,no SSU regions found,,,,3659232,M08,416.2207529,48.99881159,27.67047418,8461,13.901651800000002,18.42128087,0.74,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M08,0.18042,0.22177,75.3163,,,,AH-229-M08,Litoricola,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Litoricolaceae;g__Litoricola;s__
1315,M09,AH-229-M09,AH-229,1 cell,1.70469895,171108_NB501011_0031_AHNNVHAFXX,537772,1116662,65492,32.47652378,50.45,1026.0,0.372319688,936.7368421,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita,no SSU regions found,,,,3673387,M09,147.80112319999998,13.73657362,22.86608926,6552,1.2634629179999999,5.216836509,0.44,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M09,0.18042,0.22177,26.888,,,,AH-229-M09,GCA-002733185,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002733185;s__
1316,M10,AH-229-M10,AH-229,1 cell,1.755748964,171108_NB501011_0031_AHNNVHAFXX,614429,746759,84903,34.77735119,55.9,780.0,0.226923077,868.5192308000001,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__OM43_clade;s__?,,,,3687717,M10,33.80583747,2.442060099,8.360672483,6738,5.631321876,5.248458146,0.44,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M10,0.18042,0.22177,6.32102,,,,AH-229-M10,BACL14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__BACL14;s__
1317,M11,AH-229-M11,AH-229,1 cell,1.768401816,171108_NB501011_0031_AHNNVHAFXX,452042,610939,59338,29.67284786,35.85,633.0,0.210110585,871.9857820000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;unresolved,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__?;g__?;s__?,,,,3700072,M11,68.85756491,8.055025035,12.306907199999998,2709,10.74909919,1.9096106330000002,0.29,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M11,0.18042,0.22177,12.6451,,,,AH-229-M11,Pelagibacteraceae,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__;s__
1318,M13,AH-229-M13,AH-229,1 cell,2.473585224,171108_NB501011_0031_AHNNVHAFXX,421992,67194,6921,28.58737387,0.0,80.0,0.2625,690.5375,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique,no SSU regions found,,,,3716836,M13,65.39608623,7.057206289,5.570711206,2257,3.545043609,1.9464605469999998,0.29,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,,0.18042,0.22177,12.0205,,,,,Unclassified,Unclassified
1319,M14,AH-229-M14,AH-229,1 cell,1.586139841,171108_NB501011_0031_AHNNVHAFXX,564866,897686,134565,29.92482895,70.7,965.0,0.209326425,871.8911917000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__Candidatus_Pelagibacter;s__Candidatus_Pelagibacter_ubique;unresolved,no SSU regions found,,,,3730697,M14,140.21340980000002,19.63219007,21.90358169,5366,3.6992632189999997,2.515206985,0.33,,,EBB Bigelow dock,170818,170818,All prokaryotes (SYTO-9-positive),1meter,AH-229-M14,0.18042,0.22177,25.5191,,,,AH-229-M14,Pelagibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter ubique
